id,candidate_domain,matched_seed,flag_reason,seen_at
15408,verify-login-portals.com,ifthenpay.com,keyword,1784157718
15407,santander-bank.com,santander.pt,brand_contains,1784157684
15404,taxisantander.com,santander.pt,brand_contains,1784156957
15403,carreracalatayudgranpremiosantander.com,santander.pt,brand_contains,1784156448
15400,www.santanderbendito.com,santander.pt,brand_contains,1784155164
15399,ibancosantander.es,santander.pt,brand_contains,1784155054
15398,vodafone-ricaricare.cyou,vodafone.pt,brand_contains,1784154957
15397,vodafoneideasagriculture.com,vodafone.pt,brand_contains,1784154863
15396,bancosantandergpp.es,santander.pt,brand_contains,1784154671
15395,vodafoneaccounting.com,vodafone.pt,brand_contains,1784154391
15394,criossantander.com,santander.pt,brand_contains,1784153817
15393,www.santandermorales.com,santander.pt,brand_contains,1784153488
15392,dominiodoacor.mem.pt,meo.pt,levenshtein,1784153243
15391,vodafonehosting.gr,vodafone.pt,brand_contains,1784152218
15390,vodafoneyu.es,vodafone.pt,brand_contains,1784152192
15388,admin.vodafonehosting.gr,vodafone.pt,brand_contains,1784152191
15389,www.vodafoneyu.es,vodafone.pt,brand_contains,1784152191
15380,ww25.admin.santnder.com,santander.pt,levenshtein,1784152070
15387,login.secureverify.co,santander.pt,keyword,1784151649
15386,www.vodafone-us.com,vodafone.pt,brand_contains,1784151320
15385,multibase.pt,multibanco.pt,levenshtein,1784150998
15384,mobivodafone.com.ph,vodafone.pt,brand_contains,1784150638
15383,mobivodafone.com.ph,vodafone.pt,brand_contains,1784150634
15382,vodafonemymusic.net.ph,vodafone.pt,brand_contains,1784150360
15381,www.hernansantander.com,santander.pt,brand_contains,1784150321
15379,sitemaps.conta-novobanco.com,novobanco.pt,brand_contains,1784149884
15378,vodafone500.ngo.ph,vodafone.pt,brand_contains,1784149753
15377,vodsfone.it,vodafone.pt,levenshtein,1784149107
15376,bancomontepio24.net.ph,montepio.pt,brand_contains,1784148203
15375,pt-montepio.cc,montepio.pt,brand_contains,1784146831
15368,santanderdigitalservices.com,santander.pt,brand_contains,1784146259
15374,santandeer.com,santander.pt,levenshtein,1784145462
15367,camilosantanderp.com,santander.pt,brand_contains,1784144811
15372,resistenciassantander.com,santander.pt,brand_contains,1784144039
15371,www.camilosantanderp.com,santander.pt,brand_contains,1784143998
15370,www.www.www.www.www.www.www.secureportal.slclogin.com,ifthenpay.com,keyword,1784143871
15369,pecvodafoneautomotive.com.ph,vodafone.pt,brand_contains,1784143818
15353,athenday.com,ifthenpay.com,levenshtein,1784142809
15366,athenday.com,ifthenpay.com,levenshtein,1784142808
15365,ww38.santansder.de,santander.pt,levenshtein,1784142780
15364,5liud7gq.dienstleistung-santander.com,santander.pt,brand_contains,1784142704
15362,golfsantander.com,santander.pt,brand_contains,1784142394
15361,betechwithsantander.com,santander.pt,brand_contains,1784142312
15352,sef-stl.org,sef.pt,brand_contains,1784142063
15360,ww38.comfenalcosantander.com,santander.pt,brand_contains,1784141794
15359,santandercs.com,santander.pt,brand_contains,1784141683
15356,wvufrs5ge7icgy5n.09web-santander.com,santander.pt,brand_contains,1784141239
15355,ricaricare-vodafone.pro,vodafone.pt,brand_contains,1784140820
15351,conta-novobanco.com,novobanco.pt,brand_contains,1784140408
15354,conta-novobanco.com,novobanco.pt,brand_contains,1784140407
15349,www.vodafoneqa.online,vodafone.pt,brand_contains,1784138901
15333,www.sef-stl.org,sef.pt,brand_contains,1784138670
15348,ifthenbut.com,ifthenpay.com,levenshtein,1784138287
15347,www.millennium-cup.ph,millenniumbcp.pt,levenshtein,1784138171
15346,santanderconsumerservices.pt,santander.pt,brand_contains,1784138009
15345,cpcontacts.login-microsoftonline-verifyupdate.20-169-82-185.cpanel.site,meo.pt,keyword,1784137991
15344,santandere-derivatives.com,santander.pt,brand_contains,1784137874
15343,santanderdigitalservices.net,santander.pt,brand_contains,1784137846
15342,santandere-derivatives.com,santander.pt,brand_contains,1784137843
15341,zurichsantanderseguros.cl,santander.pt,brand_contains,1784137832
15340,dmz.ef.pt,sef.pt,levenshtein,1784137380
15339,dmz.ef.pt,sef.pt,levenshtein,1784137379
15338,www.aricaportugal.pt,abancaportugal.pt,levenshtein,1784137236
15337,www.montepioportugal.cc,montepio.pt,brand_contains,1784137110
15332,montepioportugal.cc,montepio.pt,brand_contains,1784137108
15336,montepioportugal.cc,montepio.pt,brand_contains,1784137108
15335,ef.pt,sef.pt,levenshtein,1784137002
15334,dmz.ef.pt,sef.pt,levenshtein,1784136982
15331,nourbano.pt,novobanco.pt,levenshtein,1784135631
15330,juntasantander.com,santander.pt,brand_contains,1784135468
15324,www.santander-family.org,santander.pt,brand_contains,1784135077
15329,santander-family.org,santander.pt,brand_contains,1784134960
15328,santandir-tota.net,santander.pt,levenshtein,1784134516
15327,www.verificacion-bancosantander.es,santander.pt,brand_contains,1784133959
15326,vodafone-al.top,vodafone.pt,brand_contains,1784133397
15325,serviciosantander.com,santander.pt,brand_contains,1784133188
15323,monterio.pl,montepio.pt,levenshtein,1784133178
15321,conalturasantander.com,santander.pt,brand_contains,1784131937
15320,santander-family.net,santander.pt,brand_contains,1784131389
15319,www.myway.company,mbway.pt,levenshtein,1784131091
15318,ww38.santandrer.de,santander.pt,levenshtein,1784130756
15317,ww9.santandercostumerusa.com,santander.pt,brand_contains,1784130567
15316,latortilladesantander.com,santander.pt,brand_contains,1784130428
15315,mail.myway-eg.com,mbway.pt,levenshtein,1784129940
15314,stage.vodafonecu.gr,vodafone.pt,brand_contains,1784129579
15312,www.bancosantander.se,santander.pt,brand_contains,1784129545
15313,www.bancosantander.se,santander.pt,brand_contains,1784129545
15311,www.santanderlogin.com.ph,santander.pt,brand_contains,1784129527
15310,telemiran.mem.pt,meo.pt,levenshtein,1784129480
15309,eltourdelcafesantander.com,santander.pt,brand_contains,1784128846
15308,drd.pt,dre.pt,levenshtein,1784126970
15307,www.santander-japaneseheadspa.com,santander.pt,brand_contains,1784126840
15306,myway-tours.com,mbway.pt,levenshtein,1784126264
15305,k2qstep2sx6x.santander-mx.click,santander.pt,brand_contains,1784126065
15304,cgd.vic.gov.au,cgd.pt,brand_contains,1784126006
15303,iot.vodafoneinnovus.com,vodafone.pt,brand_contains,1784124993
15302,santanderx.com,santander.pt,brand_contains,1784124323
15301,agemapp.mbwaybusiness.com,mbway.pt,brand_contains,1784124202
15300,montepioportugal.cc,montepio.pt,brand_contains,1784124003
15299,santanderlogin.com.ph,santander.pt,brand_contains,1784123921
15298,ww38.santader.cl,santander.pt,levenshtein,1784123902
15297,ww38.santader.cl,santander.pt,levenshtein,1784123899
15296,www.santanderopenacademy.com,santander.pt,brand_contains,1784123738
15295,santanderknowledge.com,santander.pt,brand_contains,1784123587
15294,sexologosantander.com,santander.pt,brand_contains,1784123428
15293,www.psicoanalistasantander.com,santander.pt,brand_contains,1784123110
15292,santanderconsumeronline.es,santander.pt,brand_contains,1784123028
15291,ww25.mdm.vodsfone.it,vodafone.pt,levenshtein,1784122627
15290,www.epago.hk,eupago.pt,levenshtein,1784122118
15267,santanderconsumergs.com,santander.pt,brand_contains,1784122045
15289,santanderopenacademy.com,santander.pt,brand_contains,1784121948
15288,test.payment.cp.gbway.uz,mbway.pt,levenshtein,1784121805
15286,santanderassetmanagement.pt,santander.pt,brand_contains,1784121770
15287,santanderassetmanagement.pt,santander.pt,brand_contains,1784121770
15285,back.mivodafoneapp.es,vodafone.pt,brand_contains,1784121165
15266,mycam-myway.com,mbway.pt,levenshtein,1784121111
15284,agemcontrole.mbwaybusiness.com,mbway.pt,brand_contains,1784120405
15283,www.veronicasantander.com,santander.pt,brand_contains,1784120398
15282,www.veronicasantander.com,santander.pt,brand_contains,1784120397
15281,veronicasantander.com,santander.pt,brand_contains,1784120282
15280,vodafone-online.store,vodafone.pt,brand_contains,1784120249
15265,santander-zaloguj.cfd,santander.pt,brand_contains,1784119521
15279,ww38.santannder.de,santander.pt,levenshtein,1784119505
15278,santandar.co.uk,santander.pt,levenshtein,1784118927
15277,montepioempresas.net,montepio.pt,brand_contains,1784118856
15254,www.gp.santnder.com,santander.pt,levenshtein,1784118470
15276,npm.server.gbway.uz,mbway.pt,levenshtein,1784118338
15275,gbway.uz,mbway.pt,levenshtein,1784118262
15274,gbway.uz,mbway.pt,levenshtein,1784118259
15273,www.gbway.uz,mbway.pt,levenshtein,1784118256
15272,www.gbway.uz,mbway.pt,levenshtein,1784118252
15271,api.gbway.uz,mbway.pt,levenshtein,1784118245
15270,portainer.server.gbway.uz,mbway.pt,levenshtein,1784118235
15269,admin.gbway.uz,mbway.pt,levenshtein,1784118221
15268,gbway.uz,mbway.pt,levenshtein,1784118203
15264,tv-myway.com,mbway.pt,levenshtein,1784117605
15263,bancabpm.it,bancobpi.pt,levenshtein,1784117201
15253,www.serviciotecnico-santander.com,santander.pt,brand_contains,1784117001
15262,appsantander.com,santander.pt,brand_contains,1784116839
15261,cvp-tfc.sef.org.pk,sef.pt,brand_contains,1784116025
15260,smarthome.sef.dk,sef.pt,brand_contains,1784115184
15259,www.bancosantander.se,santander.pt,brand_contains,1784115092
15258,www.farmaciasantanderfmas.com,santander.pt,brand_contains,1784115068
15257,mivodafoneapp.es,vodafone.pt,brand_contains,1784115033
15252,www.nueva.santanderalextremo.com,santander.pt,brand_contains,1784112862
15251,dra.pt,dre.pt,levenshtein,1784112204
15250,ww9.mvodafone.es,vodafone.pt,levenshtein,1784112073
15249,ww9.mvodafone.es,vodafone.pt,levenshtein,1784112070
15248,lafoliesantander.com,santander.pt,brand_contains,1784111995
15247,login.secureverify.app,santander.pt,keyword,1784111601
15246,login.secureverify.app,santander.pt,keyword,1784111596
15245,login.vodafoneiot.com.au,vodafone.pt,brand_contains,1784111380
15244,alexandreabreu.codezone.pt,vodafone.pt,levenshtein,1784111366
15243,cgd.jp,cgd.pt,brand_contains,1784110964
15242,api.bsantander.es,santander.pt,levenshtein,1784110890
15241,montepioempresas-cloud.com,montepio.pt,brand_contains,1784110869
15240,iheypay.com,ifthenpay.com,levenshtein,1784110805
15239,ww38.myway.ac,mbway.pt,levenshtein,1784110590
15238,mediacionsantander.com,santander.pt,brand_contains,1784108609
15237,www.empasteseimpresos.desarrolloytecnologiasantander.com,santander.pt,brand_contains,1784108313
15236,mediacionsantander.com,santander.pt,brand_contains,1784106749
15235,app.conta-novobanco.info,novobanco.pt,brand_contains,1784106732
15234,dypsantanderapartments.com,santander.pt,brand_contains,1784106302
15217,staging.santnder.com,santander.pt,levenshtein,1784105755
15233,sandanher.ph,santander.pt,levenshtein,1784105605
15232,www.sandanher.ph,santander.pt,levenshtein,1784105599
15231,staging.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784105428
15216,staging.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784105425
15228,stjzhp0t4o5r.santander-mx.click,santander.pt,brand_contains,1784105203
15227,stjzhp0t4o5r.santander-mx.click,santander.pt,brand_contains,1784105201
15226,www.vantander.fi,santander.pt,levenshtein,1784104984
15225,mway.bike,mbway.pt,levenshtein,1784104940
15223,meway.app,mbway.pt,levenshtein,1784104421
15222,meway.app,mbway.pt,levenshtein,1784104181
15221,www.vodafonecu.gr,vodafone.pt,brand_contains,1784103647
15220,staging.meway.app,mbway.pt,levenshtein,1784103599
15219,www.vodafonexflightoffer.com,vodafone.pt,brand_contains,1784103559
15218,game.vodafonecu.gr,vodafone.pt,brand_contains,1784103515
15215,staging.meway.app,mbway.pt,levenshtein,1784103300
15214,racingsantandernews.info,santander.pt,brand_contains,1784102870
15213,www.cgd.org.ph,cgd.pt,brand_contains,1784102839
15212,millennium-cup.ph,millenniumbcp.pt,levenshtein,1784102320
15211,ww38.sanztander.de,santander.pt,levenshtein,1784102070
15210,iheypay.com,ifthenpay.com,levenshtein,1784101759
15209,osteovitalsantander.com,santander.pt,brand_contains,1784101675
15208,www.vandanima.smf.pt,sef.pt,levenshtein,1784101259
15207,paperless.melchior-sef.de,sef.pt,brand_contains,1784100415
15206,grocy.melchior-sef.de,sef.pt,brand_contains,1784100409
15205,pihole.melchior-sef.de,sef.pt,brand_contains,1784100403
15195,nc.melchior-sef.de,sef.pt,brand_contains,1784100390
15204,nc.melchior-sef.de,sef.pt,brand_contains,1784100387
15203,sef-ravalementdefacades.fr,sef.pt,brand_contains,1784099456
15202,sef-ravalementdefacades.fr,sef.pt,brand_contains,1784099440
15201,vodafonecasa.com,vodafone.pt,brand_contains,1784099012
15200,vodafone-vois-uk.com,vodafone.pt,brand_contains,1784098582
15199,vodafone-vois-uk.com,vodafone.pt,brand_contains,1784098579
15198,emails.bodegasantander.com,santander.pt,brand_contains,1784098250
15194,32whm.backend.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784097583
15197,montepioartisticotavirense.pt,montepio.pt,brand_contains,1784096889
15196,www.vodafonexflightoffer.com,vodafone.pt,brand_contains,1784096457
15193,www.aureambway.com,mbway.pt,brand_contains,1784095637
15187,metric.santnder.com,santander.pt,levenshtein,1784094930
15191,www.login.vodafone-assistenza-ygn.cyou,vodafone.pt,brand_contains,1784094576
15190,cpcalendars.sef.me,sef.pt,brand_contains,1784093980
15189,ifthenpaycrm.pt,ifthenpay.com,brand_contains,1784093451
15188,notariosantander.com,santander.pt,brand_contains,1784092824
15186,citrix.santandersconsumerusa.com,santander.pt,brand_contains,1784092231
15185,montepiogirlshome.com,montepio.pt,brand_contains,1784092079
15184,www.sef-ag.ch,sef.pt,brand_contains,1784090818
15183,sef-ag.ch,sef.pt,brand_contains,1784090811
15182,check.santanders.se,santander.pt,levenshtein,1784090682
15181,download-millenniumbcp.net.ph,millenniumbcp.pt,brand_contains,1784090284
15180,vodafoneeg.top,vodafone.pt,brand_contains,1784090136
15179,pt-montepioempresas.cc,montepio.pt,brand_contains,1784089570
15178,ww80.vodafonemobile.com,vodafone.pt,brand_contains,1784088876
15177,phvodafoneuk.ngo.ph,vodafone.pt,brand_contains,1784088814
15176,juzgamientociclismosantander.com,santander.pt,brand_contains,1784088443
15175,sea.pt,sef.pt,levenshtein,1784088227
15171,backend.santander-conta.com,santander.pt,brand_contains,1784087417
15167,mnway.com,mbway.pt,levenshtein,1784086447
15166,ww38.santanderconssumerusa.com,santander.pt,brand_contains,1784085730
15165,conalturasantander.com,santander.pt,brand_contains,1784084618
15164,mobivodafone.com,vodafone.pt,brand_contains,1784084535
15163,mobivodafone.com,vodafone.pt,brand_contains,1784084531
15162,urbansuitesantander.com,santander.pt,brand_contains,1784084354
15155,www.assistencia.mso.pt,meo.pt,levenshtein,1784083832
15154,hotfix.santnder.com,santander.pt,levenshtein,1784083323
15161,www.nlsgroup2.dev.nls.pt,nos.pt,levenshtein,1784082990
15160,www.jsem-dobry-sef.cz,sef.pt,brand_contains,1784082937
15159,floriditasantander.com,santander.pt,brand_contains,1784082456
15158,www.authenpay.com,ifthenpay.com,levenshtein,1784082064
15157,santanderf2.com,santander.pt,brand_contains,1784082013
15156,vodafonepromotions.studio,vodafone.pt,brand_contains,1784081956
15153,www.vodafonepromotions.live,vodafone.pt,brand_contains,1784081826
15152,www.vodafonepromotions.studio,vodafone.pt,brand_contains,1784081745
15151,www.vodafonepromotions.studio,vodafone.pt,brand_contains,1784081740
15150,vodafonepromotions.live,vodafone.pt,brand_contains,1784081657
15149,www.santanderfashionweek.com,santander.pt,brand_contains,1784081625
15148,www.nowo-technik.com,nowo.pt,brand_contains,1784081434
15147,sethenway.com,ifthenpay.com,levenshtein,1784081194
15146,reumatologoensantander.com,santander.pt,brand_contains,1784081004
15140,cross.api.santnder.com,santander.pt,levenshtein,1784080753
15145,santander-zaloguj.icu,santander.pt,brand_contains,1784079873
15144,dvixqgak.conta-novobanco.online,novobanco.pt,brand_contains,1784079427
15143,www.phvodafoneuk.ph,vodafone.pt,brand_contains,1784079036
15142,www.mtway.com,mbway.pt,levenshtein,1784078289
15141,www.mtway.com,mbway.pt,levenshtein,1784078286
15139,ftp.modafon.pl,vodafone.pt,levenshtein,1784077699
15138,ebmail.vadofone.it,vodafone.pt,levenshtein,1784075961
15137,rutasporsantander.com,santander.pt,brand_contains,1784075437
15136,cmgd.pt,cgd.pt,levenshtein,1784074182
15135,santanderparticularesnet.com,santander.pt,brand_contains,1784074089
15131,www9.aegon-santander.pt,santander.pt,brand_contains,1784073978
15134,montebio.it,montepio.pt,levenshtein,1784073636
15133,phvodafoneuk.ph,vodafone.pt,brand_contains,1784072013
15132,vodafonemi.org,vodafone.pt,brand_contains,1784071529
15125,32whm.backend.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784070673
15124,32whm.backend.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784070672
15129,jardinsecretosantander.com,santander.pt,brand_contains,1784069333
15128,32whm.backend.login.notexistssecureportal.usaaxa.com,ifthenpay.com,keyword,1784069275
15127,ifthenco.com,ifthenpay.com,levenshtein,1784068373
15126,vodafine.co,vodafone.pt,levenshtein,1784067644
15123,www.cral-bancobpm.it,bancobpi.pt,levenshtein,1784067406
15119,www.oferrador.mem.pt,meo.pt,levenshtein,1784066841
15122,santanderfoodie.com,santander.pt,brand_contains,1784064947
15121,www.apps.vodafone-assistenza-ygn.cyou,vodafone.pt,brand_contains,1784064613
15120,myway-solar.de,mbway.pt,levenshtein,1784064413
15118,www.inversionesagrosantander.com,santander.pt,brand_contains,1784063784
15117,project.myway-consulting.com,mbway.pt,levenshtein,1784063545
15116,myway-van.pl,mbway.pt,levenshtein,1784063067
15115,myway-van.pl,mbway.pt,levenshtein,1784063064
15114,studio.learning.santanderopenacademy.com,santander.pt,brand_contains,1784062701
15113,www.santanderx.com,santander.pt,brand_contains,1784062693
15112,learning.santanderopenacademy.com,santander.pt,brand_contains,1784062692
15101,inversionesagrosantander.com,santander.pt,brand_contains,1784062576
15111,faq.myway.app,mbway.pt,levenshtein,1784062411
15110,www.facebook-pass-approve-secure-login-verify.ph,abancaportugal.pt,keyword,1784061963
15109,app.elastomeric-roof-coating-solutions-cgd.cyou,cgd.pt,brand_contains,1784061580
15108,santanderuygift.vip,santander.pt,brand_contains,1784061140
15107,miway.insurance,mbway.pt,levenshtein,1784060594
15106,vodafonehappycinema.de,vodafone.pt,brand_contains,1784060510
15105,jardinsecretosantander.com,santander.pt,brand_contains,1784060459
15104,lms.learning.santanderopenacademy.com,santander.pt,brand_contains,1784060443
15103,app.becas-santander.com,santander.pt,brand_contains,1784060368
15102,vodafonetv.net.ph,vodafone.pt,brand_contains,1784060300
15100,vodafoneusa.net.ph,vodafone.pt,brand_contains,1784060116
15099,vodafonetv.org.ph,vodafone.pt,brand_contains,1784059961
15098,www.vodafoneusa.net.ph,vodafone.pt,brand_contains,1784059954
15097,www.vodafonetv.org.ph,vodafone.pt,brand_contains,1784059921
15096,wwwsantander.com,santander.pt,brand_contains,1784059560
15091,task-mvp.hi-cgd.com,cgd.pt,brand_contains,1784058254
15090,24hsantander.com,santander.pt,brand_contains,1784057963
15094,24hsantander.com,santander.pt,brand_contains,1784057962
15089,app.vacation-deals-cgd.cyou,cgd.pt,brand_contains,1784057685
15093,staging.ams.sef.edu.pk,sef.pt,brand_contains,1784057648
15092,vodafonecu.gr,vodafone.pt,brand_contains,1784057035
15088,santanderpersonas.info,santander.pt,brand_contains,1784056447
15087,entradastorosalbacete.es.entradastorossantander.com,santander.pt,brand_contains,1784056166
15085,portal.santander-conta.com,santander.pt,brand_contains,1784055132
15084,cpcontacts.signin-amazon.secureverify.20-169-82-185.cpanel.site,nos.pt,keyword,1784055101
15082,r.emails.myway.ma,mbway.pt,levenshtein,1784054121
15081,pj-santandernetibe.lat,santander.pt,brand_contains,1784054038
15080,pj-santandernetibe.lat,santander.pt,brand_contains,1784053985
15069,vodafone-watch.com,vodafone.pt,brand_contains,1784053849
15068,motosdeaguasantander.com,santander.pt,brand_contains,1784053778
15079,mbwbay.com,mbway.pt,levenshtein,1784053612
15078,mbwbay.com,mbway.pt,levenshtein,1784053504
15077,ww38.santanderconsumeerusa.com,santander.pt,brand_contains,1784053181
15076,10instagram-login-access-verify-secure-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784052775
15075,sef-ai.com,sef.pt,brand_contains,1784052457
15074,moway.eu,mbway.pt,levenshtein,1784052245
15067,resgateonlinesantander.com,santander.pt,brand_contains,1784052106
15073,resgateonlinesantander.com,santander.pt,brand_contains,1784052038
15072,speedtest.har.vodafoneidea.com,vodafone.pt,brand_contains,1784051121
15071,vodafone-promo.it,vodafone.pt,brand_contains,1784050526
15070,mail.monteira.pt,montepio.pt,levenshtein,1784050466
15066,sef.com.ar,sef.pt,brand_contains,1784049141
15062,www.apps.santandersconsumerusa.com,santander.pt,brand_contains,1784048082
15061,stjzhp0t4o5r.santander-mx.click,santander.pt,brand_contains,1784047705
15065,bancomontepio-pt.net,montepio.pt,brand_contains,1784047509
15059,www.monero.pt,montepio.pt,levenshtein,1784047298
15058,www.monero.pt,montepio.pt,levenshtein,1784047297
15064,vodafonex.ie,vodafone.pt,levenshtein,1784047193
15048,supporto.montedit.it,montepio.pt,levenshtein,1784046558
15063,veo.pt,meo.pt,levenshtein,1784046392
15057,www.entradastorosalbacete.com.entradastorossantander.com,santander.pt,brand_contains,1784045324
15056,www.0instagram-login-access-verify-secure-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784044667
15055,santanderforeignremitance.com,santander.pt,brand_contains,1784044387
15054,api.reservas.alquilalanchasantander.com,santander.pt,brand_contains,1784043945
15053,0instagram-login-access-verify-secure-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784043732
15052,coffeetoursantander.com,santander.pt,brand_contains,1784043511
15051,www.santanderbuilders.com,santander.pt,brand_contains,1784043227
15050,www.muway.com.tw,mbway.pt,levenshtein,1784043207
15049,www.muway.com.tw,mbway.pt,levenshtein,1784043204
15047,www.mywaycom.myway.ltd,mbway.pt,levenshtein,1784042258
15024,concepto.pt,montepio.pt,levenshtein,1784042139
15046,vodafonefantasticdays.com,vodafone.pt,brand_contains,1784041766
15045,vodafonefaf.ie,vodafone.pt,brand_contains,1784041759
15044,vodafonex.ie,vodafone.pt,levenshtein,1784041700
15043,www.vodafonegenerationnext.gr,vodafone.pt,brand_contains,1784041695
15041,www.vodafonefaf.ie,vodafone.pt,brand_contains,1784041693
15042,www.vodafonerepair.ie,vodafone.pt,brand_contains,1784041693
15040,www.vodafonefantasticdays.com,vodafone.pt,brand_contains,1784041690
15039,www.novolac.pt,novobanco.pt,levenshtein,1784041501
15038,www.panel.vodafone-assistenza-ygn.cyou,vodafone.pt,brand_contains,1784041455
15037,app.file-sync-and-share-tools-cgd.bar,cgd.pt,brand_contains,1784041439
15036,email.informacion.expoviviendasantander.com,santander.pt,brand_contains,1784041432
15035,wwwsantander.com,santander.pt,brand_contains,1784041014
15034,wwwsantander.com,santander.pt,brand_contains,1784041012
15033,startup.novolac.pt,novobanco.pt,levenshtein,1784040887
15032,backend.santander-conta.com,santander.pt,brand_contains,1784040652
15031,sygwqfbkmcgts.santander-conta.com,santander.pt,brand_contains,1784040384
15030,www.grupocreditosantander.com,santander.pt,brand_contains,1784040350
15029,vodafoneukhub.shop,vodafone.pt,brand_contains,1784040258
15028,vodafoneukhub.shop,vodafone.pt,brand_contains,1784040207
15027,myway-fahrschule.de,mbway.pt,levenshtein,1784039575
15026,www.c-sef.com,sef.pt,brand_contains,1784039557
15025,chat.conta-novobanco.online,novobanco.pt,brand_contains,1784038792
15023,app.file-sync-and-share-tools-cgd.bar,cgd.pt,brand_contains,1784038715
15022,registesantander.com,santander.pt,brand_contains,1784038350
15021,vodafoneshopaalen.de,vodafone.pt,brand_contains,1784037640
15019,login.vacation-deals-cgd.cyou,cgd.pt,brand_contains,1784036738
15018,login.vacation-deals-cgd.cyou,cgd.pt,brand_contains,1784036725
15017,vodafonewatch.com,vodafone.pt,brand_contains,1784036420
15016,www.instagram-login-access-verify-lock-secure.com.ph,portaldasfinancas.gov.pt,keyword,1784035954
15015,www.instagram-login-access-verify-secure-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784035941
15014,chat.conta-novobanco.online,novobanco.pt,brand_contains,1784035577
15013,santanderinversiones.com,santander.pt,brand_contains,1784035144
15008,instagram-login-access-secure-verify-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784034456
15007,instagram-login-access-verify-secure-lock.com.ph,portaldasfinancas.gov.pt,keyword,1784034350
15006,instagram-login-access-verify-lock-secure.com.ph,portaldasfinancas.gov.pt,keyword,1784034225
14998,instagram-login-access-confirm-verify-secure.com.ph,portaldasfinancas.gov.pt,keyword,1784034220
15004,ww38.gsantander.de,santander.pt,levenshtein,1784033386
15003,dev.vacation-deals-cgd.cyou,cgd.pt,brand_contains,1784033345
15000,bamp.cgd-platform.fr,cgd.pt,brand_contains,1784032593
14995,test.mpway.ru,mbway.pt,levenshtein,1784030717
14994,instagram-login-verify-secured-access-session.com.ph,portaldasfinancas.gov.pt,keyword,1784029616
14989,instagram-login-verify-secured-access.com.ph,portaldasfinancas.gov.pt,keyword,1784029475
14993,instagram-login-verify-secured-access.com.ph,portaldasfinancas.gov.pt,keyword,1784029474
14991,gp.santnder.com,santander.pt,levenshtein,1784029004
14990,panel.santander-mx.click,santander.pt,brand_contains,1784028512
14985,santandder.net,santander.pt,levenshtein,1784027109
14979,santandder.net,santander.pt,levenshtein,1784027105
14982,hotelelpradosantandercito.com,santander.pt,brand_contains,1784026680
14981,www.psicologosensantander.com,santander.pt,brand_contains,1784024744
14980,www.vodafonehosting.gr,vodafone.pt,brand_contains,1784024605
14978,static.monteiros.pt,montepio.pt,levenshtein,1784024306
14977,promo.vodafone-partitaiva.it,vodafone.pt,brand_contains,1784023756
14976,nxs.pt,nos.pt,levenshtein,1784023687
14975,motepro.at,montepio.pt,levenshtein,1784023677
14974,miway.nz,mbway.pt,levenshtein,1784022190
14973,mondego.pt,montepio.pt,levenshtein,1784021616
14958,mta-sts.myaccountsantanderconsumer.com,santander.pt,brand_contains,1784021399
14972,www.nose.pt,nos.pt,levenshtein,1784020145
14971,www.sel.pt,sef.pt,levenshtein,1784019766
14970,sef-bucatar.ro,sef.pt,brand_contains,1784019395
14957,bancosantander-invertir.com,santander.pt,brand_contains,1784019091
14969,bancosantander-invertir.com,santander.pt,brand_contains,1784019090
14968,stjzhp0t4o5r.santander-mx.click,santander.pt,brand_contains,1784018809
14967,ww9.santanderconsuerusa.com,santander.pt,brand_contains,1784018336
14956,ww9.santanderconsuerusa.com,santander.pt,brand_contains,1784018333
14966,youweb-bancobpm-it.app,bancobpi.pt,levenshtein,1784017854
14965,www.taniasantander.com,santander.pt,brand_contains,1784017704
14964,mail.noe.pt,nos.pt,levenshtein,1784017526
14963,santanderelectricistas.com,santander.pt,brand_contains,1784017310
14962,skillupvodafone.cz,vodafone.pt,brand_contains,1784017287
14960,www.montedil.it,montepio.pt,levenshtein,1784017198
14959,www.montedil.it,montepio.pt,levenshtein,1784017195
14955,prosperasantander.com,santander.pt,brand_contains,1784016490
14954,ww38.hsantander.de,santander.pt,levenshtein,1784016411
14948,ww38.hsantander.de,santander.pt,levenshtein,1784016408
14953,cgd-platform.fr,cgd.pt,brand_contains,1784014927
14952,www.interactivebill.vodsfone.it,vodafone.pt,levenshtein,1784014890
14951,test.arcosantander.com,santander.pt,brand_contains,1784014315
14950,sucasasantander.com,santander.pt,brand_contains,1784013978
14940,new.sandtander.com,santander.pt,levenshtein,1784013566
14947,es.santander-japaneseheadspa.com,santander.pt,brand_contains,1784012912
14946,www.descubresantander.com,santander.pt,brand_contains,1784012673
14945,www.ww12.vodafone-tarife.de,vodafone.pt,brand_contains,1784011168
14944,dumbwaystodie-game.com,mbway.pt,brand_contains,1784010865
14943,dumbwaystodie-game.com,mbway.pt,brand_contains,1784010852
